name,type,address,url,rooms,seats,beds,capacity,self_park_rate,valet_rate,occupancy,turnover,valet_conv,op_days,peak_mod,valet_operator,garage_operator,management,ownership_group,gm,email,phone,location_notes,sourcing_notes
Pendry Charleston,Hotel,"550 King St, Charleston, SC 29403",https://www.pendry.com/charleston,75,,,,,45,0.68,,0.45,365,1.12,independent,,Pendry Hotels (Montage International),Montage International,,,(843) 900-0600,upper King Street; luxury lifestyle; Pendry brand (Montage International),Pendry.com confirms Charleston property; room count ~75 est boutique comparable; Montage International parent; default applied
The Grand Bohemian Charleston,Hotel,"55 Wentworth St, Charleston, SC 29401",https://www.kesslercollection.com/bohemian-charleston,50,,,,,40,0.68,,0.45,365,1.12,independent,,Kessler Collection,Kessler Collection,,,(843) 722-5711,Wentworth St historic district; Kessler Collection Autograph Collection Marriott,travelweekly.com confirms 50 rooms and address; Kessler Collection management; Marriott Autograph flag
The Spectator Hotel,Hotel,"67 State St, Charleston, SC 29401",https://www.thespectatorhotel.com,41,,,,,40,0.70,,0.45,365,1.10,independent,,The Spectator (independent),Private,,,(843) 724-4326,State St; French Quarter; Art Deco luxury boutique,travelweekly.com and spectatorhotel.com confirm 41 rooms at 67 State St; independent
86 Cannon,Hotel,"86 Cannon St, Charleston, SC 29403",https://www.86cannon.com,10,,,,,,0.70,,0.40,365,1.05,independent,,86 Cannon (independent),Private,,,(843) 723-3636,Cannonborough/Elliottborough; 10-room adults-only ultra-boutique,86cannon.com confirms 10 rooms; Town Carolina article confirms adults-only; valet default
Hotel Bella Grace,Hotel,"117 Calhoun St, Charleston, SC 29401",https://www.marriott.com/en-us/hotels/chshr-hotel-bella-grace-charleston-historic-district,50,,,,,35,0.65,,0.40,365,1.10,independent,,Tribute Portfolio / Marriott managed,Marriott,,,(843) 990-7500,Historic District / Calhoun; 50 rooms; extended-stay boutique; Delaney Oyster House adjacent,marriott.com confirms 50 rooms; 117 Calhoun St; Tribute Portfolio brand; default applied
The Restoration Hotel,Hotel,"75 Wentworth St, Charleston, SC 29401",https://therestorationhotel.com,54,,,,,40,0.68,,0.45,365,1.12,independent,,The Restoration Hotel Collection (independent),Private,,,(843) 518-5100,Wentworth St; 54 rooms; boutique chef-driven lifestyle; rooftop pool,hotels.com confirms 54 rooms over 7 floors at 75 Wentworth; independent
Market Pavilion Hotel,Hotel,"225 E Bay St, Charleston, SC 29401",https://www.marketpavilion.com,70,,,,,45,0.68,,0.45,365,1.12,independent,,Market Pavilion (independent),Private,,,(843) 723-0500,East Bay / French Quarter; 70 rooms; independent luxury; rooftop Grill 225,tripadvisor.com confirms 70 rooms; independent management; address from hotel website
The Ryder Hotel,Hotel,"237 Meeting St, Charleston, SC 29401",https://www.theryder.com,91,,,,,35,0.65,,0.40,365,1.10,pmc,,Makeready,Makeready LLC,,,(843) 723-4000,Meeting St; 91 rooms; Makeready managed; boutique 2021 remodel,Forbes 2026 confirms 91 rooms and Makeready management; goffdantonio.com confirms 91-room structure; PMC/Coastal Valet Charleston market
Francis Marion Hotel,Hotel,"387 King St, Charleston, SC 29403",https://www.francismarionhotel.com,235,,,,,40,0.65,,0.40,365,1.10,independent,,Francis Marion Hotel (independent),Independent,,,(843) 722-0600,King St / Marion Square; 235 rooms; historic 1924 landmark; meetings/events heavy,francismarionhotel.com confirms 235 rooms; independent management; Swamp Fox Restaurant on-site
Mills House Hotel,Hotel,"115 Meeting St, Charleston, SC 29401",https://www.hilton.com/en/hotels/chsmhqq-mills-house-charleston-curio-collection,218,,,,,59,0.68,,0.45,365,1.12,independent,,Hilton (Curio Collection),Hilton,,,(843) 577-2400,Meeting St historic district; 218 rooms; Hilton Curio; valet $59/day,TripAdvisor review confirms $59/day valet; newhotelsopening.com confirms 218 rooms; Hilton Curio Collection flag
The Lindy Renaissance Charleston Hotel,Hotel,"68 Wentworth St, Charleston, SC 29401",https://www.marriott.com/en-us/hotels/chsbr-the-lindy-renaissance-charleston-hotel,167,,,,,53,0.65,,0.40,365,1.10,independent,,Marriott managed (Renaissance),Marriott,,,(843) 534-0300,Wentworth St / historic district; 167 rooms; valet $53/night,marriott.com confirms valet $53/night; charlestonschotels.net confirms 68 Wentworth and 167 rooms; Marriott managed
Courtyard Charleston Historic District,Hotel,"125 Calhoun St, Charleston, SC 29401",https://www.marriott.com/en-us/hotels/chshd-courtyard-charleston-historic-district,176,,,,,30,0.60,,0.30,365,1.08,independent,,Marriott managed,Marriott,,,(843) 805-7900,Calhoun St; 176 rooms; select-service downtown,marriott.com confirms address; tripadvisor.com confirms 176 rooms; default select-service params applied
Courtyard Charleston Waterfront,Hotel,"35 Lockwood Dr, Charleston, SC 29401",https://www.marriott.com/en-us/hotels/chscy-courtyard-charleston-waterfront,180,,,,15,,0.60,,0.30,365,1.05,independent,,Marriott managed,Marriott,,,(843) 722-7229,Ashley River / waterfront; self-park $15/day; no valet listed; select-service,marriott.com confirms $15/day self-park; address confirmed; ~180 rooms est; default applied
AC Hotel Charleston,Hotel,"547 Meeting St, Charleston, SC 29403",https://www.marriott.com/en-us/hotels/chsac-ac-hotel-charleston,131,,,,,30,0.60,,0.30,365,1.08,independent,,Marriott managed,Marriott,,,(843) 789-9900,upper Meeting St; 131 rooms; select-service modern,newhotelsopening.com confirms 131 rooms opened April 2023 at 547 Meeting St; Marriott AC brand
Hyatt Place Charleston/Historic District,Hotel,"560 King St, Charleston, SC 29403",https://www.hyatt.com/hyatt-place/en-US/chszn-hyatt-place-charleston,191,,,,,30,0.60,,0.30,365,1.08,pmc,,Hyatt (managed),Hyatt Hotels,,,(843) 414-4700,King St / upper; 191 rooms; shared complex with Hyatt House; PMC valet likely,businesstravelnews.com and campustravel.com confirm 191 rooms at 560 King; PMC/Coastal Valet presence in market
Hyatt House Charleston/Historic District,Hotel,"560 King St, Charleston, SC 29403",https://www.hyatt.com/hyatt-house/en-US/chsxh-hyatt-house-charleston-historic-district,113,,,,,30,0.60,,0.30,365,1.08,pmc,,Hyatt (managed),Hyatt Hotels,,,(843) 414-4900,King St; 113 rooms; extended-stay; shared complex with Hyatt Place,travelweekly.com confirms 113 rooms at 560 King St; PMC/Coastal Valet presence
Embassy Suites Charleston Historic District,Hotel,"337 Meeting St, Charleston, SC 29403",https://www.hilton.com/en/hotels/chseses-embassy-suites-charleston-historic-district,152,,,,,35,0.60,,0.30,365,1.10,independent,,Hilton managed,Hilton,,,(843) 723-6900,Meeting St; former Citadel Military College; all-suite; valet $35 confirmed in reviews,travelweekly.com confirms 152 rooms at 337 Meeting; TripAdvisor confirms ~$35 valet; Hilton brand
Embassy Suites North Charleston Convention Center,Hotel,"5055 International Blvd, North Charleston, SC 29418",https://www.hilton.com/en/hotels/chsnces-embassy-suites-north-charleston,255,,,,,25,0.60,,0.30,365,1.05,independent,,Hilton managed,Hilton,,,(843) 747-1882,airport corridor; convention center adjacent; all-suite; strong event/group demand,travelweekly.com confirms 255 rooms; connected to CACC; Hilton brand
Homewood Suites Charleston Historic District,Hotel,"415 Meeting St, Charleston, SC 29403",https://www.hilton.com/en/hotels/chsmshw-homewood-suites-charleston-historic-district,139,,,,,,0.60,,0.30,365,1.08,independent,,Hilton managed,Hilton,,,(843) 724-8800,Meeting St; 139 rooms; extended-stay; valet per reviews,travelweekly.com confirms 139 rooms at 415 Meeting; extended-stay select-service default applied
Hilton Garden Inn Charleston Waterfront/Downtown,Hotel,"45 Lockwood Dr, Charleston, SC 29401",https://www.hilton.com/en/hotels/chsdwgi-hilton-garden-inn-charleston-waterfront-downtown,177,,,,,,0.60,,0.30,365,1.05,independent,,Hilton managed,Hilton,,,(843) 894-0500,Ashley Marina / Lockwood Dr; near Courtyard Waterfront; Hilton GI,hilton.com confirms 45 Lockwood Dr address; rooms ~177 from comparable HGI waterfront; default applied
The Sanctuary at Kiawah Island,Hotel,"1 Sanctuary Beach Dr, Kiawah Island, SC 29455",https://kiawahresort.com/accommodations/the-sanctuary-hotel,255,,,,,45,0.70,,0.45,365,1.15,independent,,Kiawah Island Golf Resort / South Street Partners,South Street Partners,,,(800) 576-1570,Kiawah Island resort; Forbes Five-Star; 255 rooms; peak resort valet,kiawahresort.com rooms page confirms 255 rooms; kiawahisland.com confirms South Street Partners; peak_mod 1.15 resort seasonality
Wild Dunes Resort (Sweetgrass Inn),Hotel,"5757 Palm Blvd, Isle of Palms, SC 29451",https://www.wilddunesresort.com,93,,,,,35,0.65,,0.40,365,1.12,independent,,Hyatt (Destination by Hyatt),Hyatt Hotels,,,(843) 886-6000,Isle of Palms; Hyatt Destination by Hyatt; resort valet expected,hyatt.com confirms Destination by Hyatt brand; Sweetgrass Inn component; room count est from resort comps; default applied
The Vendue Charleston,Hotel,"19 Vendue Range, Charleston, SC 29401",https://www.thevendue.com,84,,,,,40,0.68,,0.45,365,1.10,independent,,Avocet Hospitality Group,Avocet Hospitality,,,(843) 577-7970,French Quarter / waterfront; 84 keys; lifestyle; rooftop bar,avocethospitality.com confirms 84 keys at 19 Vendue Range; independent management under Avocet
Kings Courtyard Inn,Hotel,"198 King St, Charleston, SC 29401",https://kingscourtyardinn.com,41,,,,,30,0.68,,0.40,365,1.08,independent,,Charming Inns,Charming Inns LLC,,,(843) 723-7000,King St / historic; 41 rooms; Charming Inns portfolio,kingscourtyardinn.com confirms 41 rooms; Charming Inns operator confirmed at charminginns.com
Moxy Charleston Downtown,Hotel,"547 Meeting St, Charleston, SC 29403",https://www.marriott.com/en-us/hotels/chsox-moxy-charleston-downtown,131,,,,35,35,0.60,,0.30,365,1.08,independent,,Marriott managed,Marriott,,,(843) 620-8300,Meeting St; $35/night valet; 131 rooms; Marriott Moxy lifestyle,marriott.com confirms valet $35/night and self-park $35/day; newhotelsopening.com 131 rooms
Live Oak Charleston Historic District (Tribute Portfolio),Hotel,"425 Meeting St, Charleston, SC 29403",https://www.marriott.com/en-us/hotels/chstr-live-oak-charleston-historic-district-a-tribute-portfolio-hotel,120,,,,,30,0.60,,0.30,365,1.08,independent,,Marriott managed (Tribute Portfolio),Marriott,,,(843) 718-2327,Meeting St; 120 rooms; Marriott Tribute lifestyle,newhotelsopening.com confirms 120 rooms; Marriott Tribute Portfolio; address confirmed marriott.com
The Pinch,Hotel,"36 George St, Charleston, SC 29401",https://www.thepinch.com,25,,,,,40,0.70,,0.45,365,1.10,independent,,The Pinch (independent),Private,,,(843) 900-0700,King/George corner; 25 rooms + 3 residences; ultra-boutique 2022 open,thepinch.com confirms 25 rooms and 36 George St; independent boutique; high ADR
The Palmetto Hotel,Hotel,"194 E Bay St, Charleston, SC 29401",https://www.palmettohotelcharleston.com,45,,,,,40,0.70,,0.45,365,1.12,independent,,Method Co / independent,Method Co,,,(843) 612-8454,East Bay / French Quarter; formerly The Saint Hotel; 45 rooms; valet on-site,tripadvisor.com confirms 45 rooms; formerly Saint Hotel; 194 East Bay St; Method Co operator
The Nickel Hotel,Hotel,"529 King St, Charleston, SC 29403",https://nickelhotel.com,50,,,,,40,0.65,,0.40,365,1.08,independent,,Method Co. / Capital Square,Method Co,,,(854) 260-1331,upper King; 50 rooms opened June 2025; kitchen suites; courtyard; rooftop lounge,charlestondaily.net confirms 50 rooms at 529 King St; Method Co operator per press release; 2025 opening
Andrew Pinckney Inn,Hotel,"40 Pinckney St, Charleston, SC 29401",https://www.andrewpinckneyinn.com,41,,,,,35,0.68,,0.40,365,1.10,independent,,Andrew Pinckney Inn (independent),Private,,,(843) 937-8800,historic district / Pinckney St; boutique inn; valet offered per TripAdvisor,TripAdvisor valet-hotels list includes Andrew Pinckney; room count from comparable boutique; independent
Husk Restaurant,Restaurant,"76 Queen St, Charleston, SC 29401",https://huskcharleston.com,,150,,,n/a,15,,1.75,0.125,365,1.10,independent,,The Neighborhood Dining Group,Independent,,,843-577-2500,downtown historic / Queen St; chef-driven Southern; James Beard accolades,huskcharleston.com confirms address; Neighborhood Dining Group parent; seats default 150
FIG Restaurant,Restaurant,"232 Meeting St, Charleston, SC 29401",https://eatatfig.com,,100,,,n/a,15,,1.75,0.125,365,1.10,independent,,Independent (Lata/Stanhope),Independent,,,843-805-5900,Meeting St / Ansonborough; James Beard award winners; intimate ~100 seats,eatatfig.com confirms address; yelp.com confirms 232 Meeting; seats default 100
The Ordinary,Restaurant,"544 King St, Charleston, SC 29403",https://eattheordinary.com,,200,,,n/a,15,,1.75,0.125,365,1.10,independent,,Independent (Mike Lata),Independent,,,843-414-7060,upper King; seafood hall in former bank building; ~200 seats; strong valet draw,eattheordinary.com confirms 544 King and phone; seats est 200 from large hall format
Halls Chophouse,Restaurant,"434 King St, Charleston, SC 29403",https://hallschophousecharleston.com,,160,,,n/a,20,,1.50,0.125,365,1.10,independent,,Hall Management Group,Hall Management Group,,,843-727-0090,upper King; premier steakhouse; 160 seats; two floors,americascuisine.com confirms 160 seats; hallschophousecharleston.com confirms address and phone
Hank's Seafood Restaurant,Restaurant,"10 Hayne St, Charleston, SC 29401",https://www.hanksseafoodrestaurant.com,,200,,,n/a,15,,1.50,0.125,365,1.10,independent,,Independent,Independent,,,843-723-3474,Hayne St / City Market area; best seafood 18 years; ~200 seats est warehouse format,tripadvisor.com confirms address; seats default 200 per large warehouse format
Magnolias Restaurant,Restaurant,"185 E Bay St, Charleston, SC 29401",https://magnoliascharleston.com,,250,,,n/a,15,,1.50,0.125,365,1.10,independent,,Hospitality Management Group,Independent,,,843-577-7771,East Bay / French Quarter; Lowcountry classic; Upper Level private dining; ~250 seats,magnoliascharleston.com confirms address; private dining rooms total ~250 seats; default applied
Slightly North of Broad (SNOB),Restaurant,"192 E Bay St, Charleston, SC 29401",https://snobcharleston.com,,150,,,n/a,15,,1.75,0.125,365,1.10,independent,,Independent,Independent,,,843-723-3424,East Bay / French Quarter; eclectic Lowcountry bistro; ~150 seats,snobcharleston.com confirms address; seats default 150 per upscale-casual chef-driven standard
Chez Nous,Restaurant,"6 Payne Ct, Charleston, SC 29403",https://www.cheznouschs.com,,30,,,n/a,,,2.00,0.10,365,1.05,independent,,Independent,Independent,,,843-579-3060,Radcliffborough; intimate ~30 seats; limited valet relevance; chef-driven,cheznouschs.com confirms address; very small format; low valet_conv
Le Farfalle,Restaurant,"15 Beaufain St, Charleston, SC 29401",https://www.lefarfallecharleston.com,,100,,,n/a,15,,1.75,0.125,365,1.10,independent,,Independent (Toscano),Independent,,,843-212-0920,Beaufain / King St corridor; Italian fine-dining; ~100 seats,lefarfallecharleston.com confirms address; seats default 100 per chef-driven independent
Le Bouchon,Restaurant,"259 King St, Charleston, SC 29401",https://lebouchonchs.com,,80,,,n/a,15,,1.50,0.125,365,1.08,independent,,Independent,Independent,,,843-534-9884,King St / downtown; French bistro; ~80 seats,address from Yelp/Google; seats default 80 per small bistro
Saint Alban,Restaurant,"1550 Meeting St, Charleston, SC 29405",https://saintalbanrestaurant.com,,80,,,n/a,15,,1.75,0.125,365,1.08,independent,,Independent,Independent,,,843-996-1282,upper Meeting / North Central; chef-driven modern; ~80 seats,address from Google/Yelp; seats default 80; default params applied
Kwei Fei,Restaurant,"1977 Maybank Hwy, Charleston, SC 29412",https://kweifei.com,,80,,,n/a,15,,1.50,0.10,365,1.05,independent,,Independent,Independent,,,843-225-0094,James Island / Maybank Hwy; Chinese-inspired; limited valet demand,tripadvisor.com confirms address; seats default 80; lower valet_conv non-downtown
Wild Common,Restaurant,"103 Spring St, Charleston, SC 29403",https://www.wildcommoncharleston.com,,80,,,n/a,15,,1.75,0.125,365,1.10,independent,,Independent,Independent,,,843-817-7311,Cannonborough / Spring St; chef-driven seasonal; ~80 seats,yelp.com and wildcommoncharleston.com confirm address; seats default 80
Rodney Scott's BBQ,Restaurant,"1011 King St, Charleston, SC 29403",https://rodneyscottsbbq.com,,150,,,n/a,,,2.00,0.05,365,1.05,independent,,Independent (Rodney Scott),Independent,,,843-990-9535,King St / North Central; James Beard BBQ; counter-casual; low valet relevance,tripadvisor.com confirms address; minimal valet demand; low valet_conv; included per brief
McCrady's Tavern,Restaurant,"2 Unity Alley, Charleston, SC 29401",https://mccradystavern.com,,50,,,n/a,15,,1.75,0.125,365,1.10,independent,,Independent (Sean Brock legacy),Independent,,,843-577-0025,French Quarter / Unity Alley; intimate tasting menu format; strong valet demand,charlestoncitypaper confirms 2 Unity Alley; seats default 50 for tasting format
Sorghum & Salt,Restaurant,"186 St. Philip St, Charleston, SC 29403",https://www.sorghumandsalt.com,,60,,,n/a,15,,1.75,0.125,365,1.10,independent,,Independent,Independent,,,843-872-6393,Radcliffborough / St Philip; vegetable-forward tasting; ~60 seats,sorghumandsalt.com confirms address; tripadvisor.com confirms same address
Sorelle,Restaurant,"88 Broad St, Charleston, SC 29401",https://www.sorellecharleston.com,,60,,,n/a,,,1.50,0.10,365,1.08,independent,,Independent,Independent,,,843-974-1575,Broad St / French Quarter; Italian modern; private parking lot; 60 seats buyout,sorellecharleston.com confirms address; private dining seating (60 full restaurant buyout)
Vern's,Restaurant,"976 Bogard St, Charleston, SC 29403",https://www.vernschs.com,,45,,,n/a,,,1.75,0.10,365,1.05,independent,,Independent,Independent,,,843-509-4104,Westside / Bogard & Ashe; small neighborhood restaurant; ~45 seats,vernschs.com confirms address; seats default 45
Renzo,Restaurant,"384 Huger St, Charleston, SC 29403",https://www.renzochs.com,,80,,,n/a,,,1.75,0.10,365,1.05,independent,,Independent,Independent,,,843-952-7864,North Central / Huger St; wood-fired pizza; ~80 seats; limited valet,yelp.com confirms address; seats default 80; low valet relevance
167 Raw Oyster Bar,Restaurant,"193 King St, Charleston, SC 29401",https://www.167rawoysterbar.com,,40,,,n/a,,,2.00,0.05,365,1.08,independent,,Independent,Independent,,,,King St / lower; walk-in only oyster bar; 40 seats; limited valet demand,167rawoysterbar.com confirms 193 King St; first-come first-served; low valet relevance
Bowens Island Restaurant,Restaurant,"1870 Bowens Island Rd, Charleston, SC 29412",https://bowensisland.com,,200,,,n/a,,,1.50,0.10,365,1.10,independent,,Independent,Independent,,,,Folly Beach / James Island; waterfront oyster shack; self-park; limited valet,bowensisland.com confirms address; large informal outdoor format; included per brief
The Obstinate Daughter,Restaurant,"2063 Middle St, Sullivan's Island, SC 29482",https://www.theobstinatedaughter.com,,100,,,n/a,,,2.00,0.10,365,1.10,independent,,Independent,Independent,,,843-416-5020,Sullivan's Island; popular destination; ~100 seats; self-park; limited valet,theobstinatedaughter.com confirms address; seats default 100 per beach format
The Glass Onion,Restaurant,"1219 Savannah Hwy, Charleston, SC 29407",https://www.ilovetheglassonion.com,,75,,,n/a,,,1.75,0.05,365,1.05,independent,,Independent,Independent,,,,West Ashley / Savannah Hwy; walk-in Southern; limited valet,yelp.com confirms 1219 Savannah Hwy; walk-in only; limited valet
Edmund's Original (formerly Edmund's Oast),Restaurant,"1081 Morrison Dr, Charleston, SC 29403",https://www.edmundsoriginal.com,,120,,,n/a,,,1.75,0.10,365,1.08,independent,,Edmund's Oast Brewing Co (independent),Independent,,,843-727-1145,upper peninsula / Morrison Dr; brewery + dining; courtyard; ~120 seats,edmundsoriginal.com confirms rebranded; address from Google; seats default 120
Leon's Oyster Shop,Restaurant,"698 King St, Charleston, SC 29403",https://leonsoystershop.com,,150,,,n/a,,,2.00,0.10,365,1.10,independent,,Leon's Hospitality (Brown & Brown),Independent,,,843-531-6500,upper King St; fried chicken & oysters; high-volume; ~150 seats,leonsoystershop.com confirms address; seats default 150
Little Jack's Tavern,Restaurant,"710 King St, Charleston, SC 29403",https://littlejackstavern.com,,80,,,n/a,,,2.00,0.05,365,1.05,independent,,Independent,Independent,,,843-531-6868,upper King; American tavern; 80 seats; free off-street parking; limited valet,tripadvisor.com confirms 710 King; free off-street parking; low valet relevance
Maison,Restaurant,"708 King St, Charleston, SC 29403",https://maisoncharleston.com,,60,,,n/a,15,,1.75,0.125,365,1.08,independent,,Independent,Independent,,,843-990-9165,upper King; French bistro; ~60 seats; bar + booths + dining room,maisoncharleston.com and opentable.com confirm address and format
Two Boroughs Larder,Restaurant,"186 Coming St, Charleston, SC 29403",https://twoboroughslarder.com,,60,,,n/a,,,1.75,0.10,365,1.05,independent,,Independent,Independent,,,,Radcliffborough / Coming St; neighborhood bistro; ~60 seats,yelp.com confirms 186 Coming St; seats default 60
Delaney Oyster House,Restaurant,"115 Calhoun St, Charleston, SC 29401",https://delaneyoysterhouse.com,,100,,,n/a,15,,1.75,0.125,365,1.10,independent,,The Neighborhood Dining Group,Neighborhood Dining Group,,,843-594-0099,Calhoun / Ansonborough; Neighborhood Dining Group; seafood raw bar; ~100 seats,delaneyoysterhouse.com confirms 115 Calhoun; neighborhooddininggroup.com confirms NDG parent
The Darling Oyster Bar,Restaurant,"513 King St, Charleston, SC 29403",https://thedarling.com,,80,,,n/a,,,1.75,0.10,365,1.08,independent,,Independent,Independent,,,843-641-0821,upper King; oyster bar / late night; ~80 seats,thedarling.com and tripadvisor.com confirm 513 King; seats default 80
The Grocery,Restaurant,"4 Cannon St, Charleston, SC 29403",https://thegrocerycharleston.com,,80,,,n/a,15,,1.75,0.125,365,1.10,independent,,Independent (Kevin Johnson),Independent,,,843-302-8825,Cannonborough / Cannon St; James Beard-nominated chef; ~80 seats,thegrocerycharleston.com confirms address; chef Kevin Johnson; seats default 80
Grill 225,Restaurant,"225 E Bay St, Charleston, SC 29401",https://www.marketpavilion.com,,80,,,n/a,20,,1.50,0.125,365,1.10,independent,,Market Pavilion Hotel (independent),Private,,,843-723-0500,East Bay / Market Pavilion Hotel; flagship steakhouse; ~80 seats; hotel valet shared,marketpavilion.com; hotel-attached upscale steakhouse; valet captured via hotel account also
Circa 1886 Restaurant,Restaurant,"149 Wentworth St, Charleston, SC 29401",https://www.circa1886.com,,80,,,n/a,15,,1.50,0.125,365,1.10,independent,,Charming Inns / Wentworth Mansion,Charming Inns LLC,,,843-853-7828,Wentworth Mansion carriage house; fine-dining; ~80 seats,circa1886.com; Charming Inns carriage house fine-dining; default seats 80
Melfi's,Restaurant,"594 King St, Charleston, SC 29403",https://melfischs.com,,60,,,n/a,,,1.75,0.10,365,1.05,independent,,Leon's Hospitality (Brown & Brown),Independent,,,843-990-7370,upper King / Leon's sister property; Italian-American; ~60 seats,melfischs.com; Leon's sister restaurant; seats default 60
Charleston Gaillard Center,Venue,"95 Calhoun St, Charleston, SC 29401",https://gaillardcenter.org,,,,1818,n/a,,,,0.10,80,1.15,independent,,Charleston Gaillard Center (nonprofit),City of Charleston,,,(843) 242-3700,Calhoun St / downtown; 1818-seat Rivers Performance Hall + exhibition hall; major PAC,gaillardcenter.org confirms 1818-seat hall; nonprofit; City-owned; ~80 event days/year
Charleston Music Hall,Venue,"37 John St, Charleston, SC 29403",https://charlestonmusichall.com,,,,1198,n/a,,,,0.10,120,1.10,independent,,Charleston Music Hall (independent),Private,,,(843) 853-2252,upper King / John St; 965 reserved / 1198 GA capacity; intimate concert venue,charlestonmusichall.com tech specs confirm 965–1198 capacity; contact page confirms address
North Charleston Coliseum,Venue,"5001 Coliseum Dr, North Charleston, SC 29418",https://www.northcharlestoncoliseumpac.com,,,,13000,n/a,,,,0.20,80,1.05,independent,,SMG/ASM Global,ASM Global,,,(843) 529-5000,North Charleston; 13000-seat arena; concerts + events; major regional venue,northcharlestoncoliseumpac.com confirms 13000 seats; ASM Global typical arena manager; ~80 events/year
North Charleston Performing Arts Center,Venue,"5001 Coliseum Dr, North Charleston, SC 29418",https://www.northcharlestoncoliseumpac.com,,,,2300,n/a,,,,0.10,60,1.08,independent,,SMG/ASM Global,ASM Global,,,(843) 529-5031,North Charleston; 2300-seat PAC; Broadway touring + concerts; adjacent to Coliseum,northcharlestoncoliseumpac.com; PAC separate from arena; ~60 show nights/year; ASM Global
